Customer ID,first_purchase_date,last_purchase_date,number_of_orders,number_of_items,total_revenue,average_order_value,avg_items_per_invoice,avg_unique_stockcodes_per_invoice,customer_type,R,F,M,rfm_score,customer_segment,churn_status,days_since_last_purchase,Country,LTV,CohortMonth
16588,2010-05-14 13:43:00,2010-11-18 17:56:00,4,882,1361.28,340.32,220.5,17.75,Retail,1,2,2,122,Average Customer,Churned,385.0,United Kingdom,1361.28,2010-05
16589,2010-09-15 14:56:00,2011-09-29 14:50:00,4,536,612.36,153.09,134.0,11.0,Retail,2,2,2,222,Average Customer,Active,70.0,United Kingdom,612.36,2010-09
16590,2010-10-21 12:09:00,2010-11-04 09:06:00,2,240,605.9,302.95,120.0,14.5,Retail,1,1,2,112,At Risk / Lost Customer,Churned,400.0,United Kingdom,605.9,2010-10
16591,2011-10-02 10:43:00,2011-10-02 10:43:00,1,41,213.5,213.5,41.0,10.0,Retail,2,1,1,211,At Risk / Lost Customer,Active,68.0,United Kingdom,213.5,2011-10
16592,2009-12-18 15:57:00,2011-12-05 13:49:00,28,5504,7807.91,278.8539285714286,196.57142857142858,15.285714285714286,Retail,3,3,3,333,Best Customer,Active,3.0,United Kingdom,7807.91,2009-12
16593,2009-12-05 10:44:00,2011-10-20 12:41:00,8,377,1071.1399999999999,133.89249999999998,47.125,9.625,Retail,2,3,2,232,Loyal Customer,Active,50.0,United Kingdom,1071.1399999999999,2009-12
16594,2011-09-25 14:08:00,2011-09-25 14:08:00,1,64,181.09,181.09,64.0,53.0,Retail,2,1,1,211,At Risk / Lost Customer,Active,74.0,United Kingdom,181.09,2011-09
16595,2010-01-17 12:12:00,2011-10-09 13:15:00,5,1331,1757.75,351.55,266.2,88.6,Wholesale,,,,,,,,,,
16596,2009-12-10 13:09:00,2011-11-24 10:02:00,4,180,458.98,114.745,45.0,6.0,Retail,3,2,2,322,Loyal Customer,Active,15.0,United Kingdom,458.98,2009-12
16597,2011-12-05 15:44:00,2011-12-05 15:44:00,1,184,90.04,90.04,184.0,7.0,Retail,3,1,1,311,Average Customer,Active,3.0,United Kingdom,90.04,2011-12
16598,2011-02-27 11:42:00,2011-02-27 11:42:00,1,73,145.04999999999998,145.04999999999998,73.0,10.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,285.0,United Kingdom,145.04999999999998,2011-02
16599,2010-11-19 12:45:00,2010-11-19 12:45:00,1,159,172.8,172.8,159.0,12.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,385.0,United Kingdom,172.8,2010-11
16600,2009-12-18 12:59:00,2011-12-05 16:00:00,13,2420,2153.41,165.64692307692306,186.15384615384616,11.0,Retail,3,3,3,333,Best Customer,Active,3.0,United Kingdom,2153.41,2009-12
16601,2010-03-26 13:39:00,2011-10-30 11:09:00,3,391,677.0,225.66666666666666,130.33333333333334,22.333333333333332,Retail,3,2,2,322,Loyal Customer,Active,40.0,United Kingdom,677.0,2010-03
16602,2010-11-16 09:13:00,2011-11-03 15:54:00,2,429,763.33,381.665,214.5,20.0,Retail,3,1,2,312,Average Customer,Active,35.0,United Kingdom,763.33,2010-11
16603,2011-09-09 13:02:00,2011-09-26 10:06:00,2,480,482.47,241.235,240.0,17.0,Retail,2,1,2,212,Average Customer,Active,74.0,United Kingdom,482.47,2011-09
16604,2010-05-20 16:34:00,2010-05-26 09:10:00,2,175,432.45,216.225,87.5,6.0,Retail,1,1,2,112,At Risk / Lost Customer,Churned,562.0,United Kingdom,432.45,2010-05
16605,2009-12-15 19:03:00,2009-12-15 19:03:00,1,144,60.48,60.48,144.0,1.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,723.0,United Kingdom,60.48,2009-12
16606,2010-10-01 13:21:00,2010-10-31 13:57:00,2,148,357.66,178.83,74.0,11.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,403.0,United Kingdom,357.66,2010-10
16607,2010-04-29 14:01:00,2011-11-22 10:24:00,25,4436,5706.87,228.2748,177.44,11.92,Retail,3,3,3,333,Best Customer,Active,17.0,United Kingdom,5706.87,2010-04
16608,2010-02-14 11:57:00,2010-09-12 11:44:00,2,612,1286.6200000000001,643.3100000000001,306.0,58.0,Wholesale,,,,,,,,,,
16609,2011-04-01 10:11:00,2011-11-24 13:32:00,7,2420,5493.46,784.78,345.7142857142857,39.42857142857143,Retail,3,3,3,333,Best Customer,Active,14.0,United Kingdom,5493.46,2011-04
16610,2011-05-04 13:13:00,2011-05-04 13:13:00,1,66,75.66,75.66,66.0,6.0,Retail,2,1,1,211,At Risk / Lost Customer,Churned,218.0,United Kingdom,75.66,2011-05
16611,2010-03-10 16:07:00,2011-06-06 15:46:00,6,874,1785.13,297.5216666666667,145.66666666666666,18.166666666666668,Retail,2,3,3,233,Loyal Customer,Churned,185.0,United Kingdom,1785.13,2010-03
16612,2009-12-03 15:54:00,2011-11-07 07:38:00,9,1419,3245.43,360.6033333333333,157.66666666666666,18.555555555555557,Retail,3,3,3,333,Best Customer,Active,32.0,United Kingdom,3245.43,2009-12
16613,2011-09-30 15:52:00,2011-09-30 15:52:00,1,293,618.59,618.59,293.0,30.0,Retail,2,1,2,212,Average Customer,Active,69.0,United Kingdom,618.59,2011-09
16614,2010-05-10 15:18:00,2011-06-10 11:36:00,3,349,1179.79,393.2633333333333,116.33333333333333,16.333333333333332,Retail,2,2,2,222,Average Customer,Churned,182.0,United Kingdom,1179.79,2010-05
16615,2010-03-23 15:13:00,2010-03-23 15:13:00,1,211,291.5,291.5,211.0,19.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,625.0,United Kingdom,291.5,2010-03
16616,2011-07-05 13:38:00,2011-11-24 16:31:00,2,370,500.42,250.21,185.0,16.5,Retail,3,1,2,312,Average Customer,Active,14.0,United Kingdom,500.42,2011-07
16617,2011-04-18 10:35:00,2011-04-18 10:35:00,1,91,151.85,151.85,91.0,5.0,Retail,2,1,1,211,At Risk / Lost Customer,Churned,235.0,United Kingdom,151.85,2011-04
16618,2011-01-21 11:55:00,2011-11-08 13:52:00,5,1363,2647.59,529.518,272.6,19.2,Retail,3,2,3,323,Loyal Customer,Active,30.0,United Kingdom,2647.59,2011-01
16619,2010-02-22 12:05:00,2011-03-21 08:18:00,4,1055,1938.33,484.5825,263.75,29.0,Retail,2,2,3,223,Loyal Customer,Churned,263.0,United Kingdom,1938.33,2010-02
16620,2009-12-01 14:35:00,2011-12-06 12:19:00,6,1146,1758.93,293.15500000000003,191.0,15.666666666666666,Retail,3,3,3,333,Best Customer,Active,3.0,United Kingdom,1758.93,2009-12
16621,2011-03-07 11:32:00,2011-10-19 11:38:00,4,302,813.48,203.37,75.5,7.25,Retail,2,2,2,222,Average Customer,Active,51.0,United Kingdom,813.48,2011-03
16622,2010-06-14 10:44:00,2010-06-14 10:44:00,1,44,225.4,225.4,44.0,12.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,543.0,United Kingdom,225.4,2010-06
16623,2010-04-26 14:04:00,2011-04-08 10:09:00,4,442,1015.24,253.81,110.5,12.75,Retail,2,2,2,222,Average Customer,Churned,245.0,United Kingdom,1015.24,2010-04
16624,2011-05-26 14:20:00,2011-09-20 12:39:00,2,488,810.5699999999999,405.28499999999997,244.0,23.5,Retail,2,1,2,212,Average Customer,Active,80.0,United Kingdom,810.5699999999999,2011-05
16625,2010-06-14 11:56:00,2011-03-10 12:50:00,5,1057,1654.03,330.806,211.4,19.8,Retail,1,2,3,123,Average Customer,Churned,274.0,United Kingdom,1654.03,2010-06
16626,2011-03-18 12:27:00,2011-12-09 11:56:00,17,2690,4413.1,259.59411764705885,158.23529411764707,10.529411764705882,Retail,3,3,3,333,Best Customer,Active,0.0,United Kingdom,4413.1,2011-03
16627,2011-09-21 14:38:00,2011-09-21 14:38:00,1,162,322.8,322.8,162.0,20.0,Retail,2,1,1,211,At Risk / Lost Customer,Active,78.0,United Kingdom,322.8,2011-09
16628,2010-03-08 12:24:00,2011-11-10 12:45:00,7,1260,2318.1,331.15714285714284,180.0,17.857142857142858,Retail,3,3,3,333,Best Customer,Active,29.0,United Kingdom,2318.1,2010-03
16629,2011-09-04 16:12:00,2011-09-27 10:34:00,2,489,408.63,204.315,244.5,30.0,Retail,2,1,1,211,At Risk / Lost Customer,Active,73.0,United Kingdom,408.63,2011-09
16630,2010-10-28 14:30:00,2010-10-28 14:30:00,1,72,106.80000000000001,106.80000000000001,72.0,4.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,406.0,United Kingdom,106.80000000000001,2010-10
16631,2010-02-26 10:49:00,2010-08-15 11:20:00,7,775,1892.52,270.36,110.71428571428571,11.428571428571429,Retail,1,3,3,133,Loyal Customer,Churned,481.0,United Kingdom,1892.52,2010-02
16632,2010-05-07 16:46:00,2010-08-11 11:39:00,2,256,406.4,203.2,128.0,13.5,Retail,1,1,1,111,At Risk / Lost Customer,Churned,485.0,United Kingdom,406.4,2010-05
16633,2011-04-19 14:36:00,2011-11-22 13:41:00,6,1138,2883.1,480.51666666666665,189.66666666666666,25.333333333333332,Retail,3,3,3,333,Best Customer,Active,16.0,United Kingdom,2883.1,2011-04
16634,2010-01-21 09:30:00,2011-05-01 12:09:00,6,1257,1649.81,274.9683333333333,209.5,13.833333333333334,Retail,2,3,3,233,Loyal Customer,Churned,222.0,United Kingdom,1649.81,2010-01
16635,2010-10-29 09:41:00,2010-10-29 09:41:00,1,277,473.0,473.0,277.0,25.0,Retail,1,1,2,112,At Risk / Lost Customer,Churned,406.0,United Kingdom,473.0,2010-10
16636,2010-03-03 14:06:00,2010-09-27 13:13:00,4,2186,3802.04,950.51,546.5,18.25,Wholesale,,,,,,,,,,
16637,2011-04-28 10:20:00,2011-11-07 13:17:00,4,927,1154.47,288.6175,231.75,17.25,Retail,3,2,2,322,Loyal Customer,Active,31.0,United Kingdom,1154.47,2011-04
16638,2010-08-18 13:33:00,2011-11-17 11:09:00,15,1627,2380.13,158.67533333333333,108.46666666666667,9.2,Retail,3,3,3,333,Best Customer,Active,22.0,United Kingdom,2380.13,2010-08
16639,2010-10-26 18:23:00,2011-11-08 13:20:00,4,751,1747.98,436.995,187.75,20.25,Retail,3,2,3,323,Loyal Customer,Active,30.0,United Kingdom,1747.98,2010-10
16640,2010-11-07 10:48:00,2010-11-07 10:48:00,1,146,179.4,179.4,146.0,13.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,397.0,United Kingdom,179.4,2010-11
16641,2010-01-07 12:22:00,2011-08-26 12:49:00,2,454,554.5,277.25,227.0,18.0,Retail,2,1,2,212,Average Customer,Active,105.0,United Kingdom,554.5,2010-01
16642,2010-10-20 14:22:00,2011-12-05 11:31:00,3,775,1077.45,359.15000000000003,258.3333333333333,18.0,Retail,3,2,2,322,Loyal Customer,Active,4.0,United Kingdom,1077.45,2010-10
16643,2010-10-13 09:47:00,2011-04-08 08:24:00,2,553,923.11,461.555,276.5,27.5,Retail,2,1,2,212,Average Customer,Churned,245.0,United Kingdom,923.11,2010-10
16644,2011-05-11 12:53:00,2011-06-15 12:39:00,2,826,833.78,416.89,413.0,31.0,Retail,2,1,2,212,Average Customer,Churned,177.0,United Kingdom,833.78,2011-05
16645,2009-12-04 09:49:00,2009-12-04 09:49:00,1,117,160.39,160.39,117.0,14.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,735.0,United Kingdom,160.39,2009-12
16646,2010-09-16 13:28:00,2010-09-16 13:28:00,1,1072,678.8,678.8,1072.0,29.0,Wholesale,,,,,,,,,,
16647,2010-06-13 15:52:00,2011-06-23 11:47:00,4,396,541.9,135.475,99.0,8.25,Retail,2,2,2,222,Average Customer,Churned,169.0,United Kingdom,541.9,2010-06
16648,2010-04-28 14:58:00,2011-10-28 08:58:00,3,503,672.8,224.26666666666665,167.66666666666666,12.333333333333334,Retail,3,2,2,322,Loyal Customer,Active,42.0,United Kingdom,672.8,2010-04
16649,2010-07-07 15:41:00,2010-07-07 15:41:00,1,82,306.58000000000004,306.58000000000004,82.0,20.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,519.0,United Kingdom,306.58000000000004,2010-07
16650,2010-07-08 14:18:00,2011-09-29 09:51:00,7,1511,1916.11,273.72999999999996,215.85714285714286,14.0,Retail,2,3,3,233,Loyal Customer,Active,71.0,United Kingdom,1916.11,2010-07
16651,2010-05-02 11:46:00,2010-05-02 11:46:00,1,60,136.2,136.2,60.0,6.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,586.0,United Kingdom,136.2,2010-05
16652,2010-03-17 10:22:00,2011-10-12 09:38:00,16,7477,17550.39,1096.899375,467.3125,17.1875,Retail,2,3,3,233,Loyal Customer,Active,58.0,United Kingdom,17550.39,2010-03
16653,2011-09-29 13:38:00,2011-11-23 14:51:00,2,733,1212.66,606.33,366.5,34.5,Retail,3,1,2,312,Average Customer,Active,15.0,United Kingdom,1212.66,2011-09
16654,2010-04-06 13:29:00,2011-07-21 15:23:00,8,640,1484.07,185.50875,80.0,9.25,Retail,2,3,3,233,Loyal Customer,Churned,140.0,United Kingdom,1484.07,2010-04
16655,2010-01-31 15:40:00,2011-11-22 11:25:00,13,3938,6423.26,494.0969230769231,302.9230769230769,43.07692307692308,Retail,3,3,3,333,Best Customer,Active,17.0,United Kingdom,6423.26,2010-01
16656,2009-12-04 12:59:00,2011-11-17 14:43:00,30,15433,16833.170000000002,561.1056666666667,514.4333333333333,4.7,Wholesale,,,,,,,,,,
16657,2011-03-30 12:02:00,2011-11-30 11:48:00,4,1130,874.43,218.6075,282.5,46.5,Retail,3,2,2,322,Loyal Customer,Active,9.0,United Kingdom,874.43,2011-03
16658,2010-03-30 16:24:00,2010-12-06 13:47:00,6,277,690.83,115.13833333333334,46.166666666666664,10.5,Retail,1,3,2,132,Average Customer,Churned,367.0,United Kingdom,690.83,2010-03
16659,2011-06-03 15:03:00,2011-06-03 15:03:00,1,72,39.12,39.12,72.0,2.0,Retail,2,1,1,211,At Risk / Lost Customer,Churned,188.0,United Kingdom,39.12,2011-06
16660,2010-01-14 11:09:00,2011-11-23 14:53:00,7,991,1879.55,268.50714285714287,141.57142857142858,3.142857142857143,Retail,3,3,3,333,Best Customer,Active,15.0,United Kingdom,1879.55,2010-01
16661,2009-12-17 15:39:00,2010-06-17 15:24:00,4,364,932.76,233.19,91.0,15.0,Retail,1,2,2,122,Average Customer,Churned,539.0,United Kingdom,932.76,2009-12
16662,2010-11-10 16:56:00,2010-11-10 16:56:00,1,35,151.05,151.05,35.0,28.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,393.0,United Kingdom,151.05,2010-11
16663,2009-12-10 13:12:00,2009-12-10 13:12:00,1,100,165.0,165.0,100.0,1.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,728.0,United Kingdom,165.0,2009-12
16664,2010-05-19 17:11:00,2010-05-19 17:11:00,1,24,109.2,109.2,24.0,8.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,568.0,United Kingdom,109.2,2010-05
16665,2010-12-12 14:03:00,2010-12-12 14:03:00,1,59,135.39999999999998,135.39999999999998,59.0,9.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,361.0,United Kingdom,135.39999999999998,2010-12
16666,2010-03-28 15:13:00,2011-11-20 14:01:00,2,354,217.71,108.855,177.0,23.5,Retail,3,1,1,311,Average Customer,Active,18.0,United Kingdom,217.71,2010-03
16667,2011-02-28 12:57:00,2011-10-02 15:26:00,2,236,567.1800000000001,283.59000000000003,118.0,26.0,Retail,2,1,2,212,Average Customer,Active,67.0,United Kingdom,567.1800000000001,2011-02
16668,2010-03-18 18:25:00,2011-11-24 17:43:00,13,773,862.42,66.34,59.46153846153846,4.076923076923077,Retail,3,3,2,332,Loyal Customer,Active,14.0,United Kingdom,862.42,2010-03
16669,2011-09-22 14:13:00,2011-11-16 12:26:00,3,881,1348.88,449.6266666666667,293.6666666666667,51.0,Retail,3,2,2,322,Loyal Customer,Active,23.0,United Kingdom,1348.88,2011-09
16670,2009-12-10 15:28:00,2011-11-23 09:34:00,20,4534,8030.150000000001,401.50750000000005,226.7,24.25,Retail,3,3,3,333,Best Customer,Active,16.0,United Kingdom,8030.150000000001,2009-12
16671,2011-06-28 11:20:00,2011-11-11 13:40:00,3,875,1692.27,564.09,291.6666666666667,2.0,Retail,3,2,3,323,Loyal Customer,Active,27.0,United Kingdom,1692.27,2011-06
16672,2011-03-18 10:15:00,2011-12-07 16:29:00,20,2832,8134.9400000000005,406.747,141.6,5.7,Retail,3,3,3,333,Best Customer,Active,1.0,United Kingdom,8134.9400000000005,2011-03
16673,2010-01-29 14:22:00,2010-01-29 14:22:00,1,95,171.13,171.13,95.0,19.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,678.0,United Kingdom,171.13,2010-01
16674,2011-09-02 13:59:00,2011-10-16 11:31:00,2,181,304.24,152.12,90.5,46.5,Retail,2,1,1,211,At Risk / Lost Customer,Active,54.0,United Kingdom,304.24,2011-09
16675,2010-08-18 13:11:00,2010-09-24 12:15:00,2,296,608.86,304.43,148.0,11.0,Retail,1,1,2,112,At Risk / Lost Customer,Churned,441.0,United Kingdom,608.86,2010-08
16676,2010-10-17 13:07:00,2011-11-06 12:01:00,6,927,2361.9,393.65000000000003,154.5,22.166666666666668,Retail,3,3,3,333,Best Customer,Active,33.0,United Kingdom,2361.9,2010-10
16677,2010-02-25 16:11:00,2010-10-24 14:53:00,2,457,880.62,440.31,228.5,23.5,Retail,1,1,2,112,At Risk / Lost Customer,Churned,410.0,United Kingdom,880.62,2010-02
16678,2011-03-02 09:24:00,2011-12-07 12:17:00,12,2397,3109.99,259.1658333333333,199.75,13.583333333333334,Retail,3,3,3,333,Best Customer,Active,2.0,United Kingdom,3109.99,2011-03
16679,2010-06-10 18:35:00,2010-12-08 13:51:00,3,247,663.31,221.10333333333332,82.33333333333333,6.0,Retail,1,2,2,122,Average Customer,Churned,365.0,United Kingdom,663.31,2010-06
16680,2010-06-23 09:30:00,2011-10-27 17:35:00,3,377,821.45,273.81666666666666,125.66666666666667,9.0,Retail,3,2,2,322,Loyal Customer,Active,42.0,United Kingdom,821.45,2010-06
16681,2010-03-08 14:10:00,2011-09-28 11:11:00,7,1492,1921.84,274.5485714285714,213.14285714285714,7.0,Retail,2,3,3,233,Loyal Customer,Active,72.0,United Kingdom,1921.84,2010-03
16682,2011-06-05 11:02:00,2011-12-05 12:13:00,5,1040,1028.0,205.6,208.0,6.0,Retail,3,2,2,322,Loyal Customer,Active,4.0,United Kingdom,1028.0,2011-06
16683,2010-06-24 10:36:00,2010-06-24 10:36:00,1,190,320.25,320.25,190.0,18.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,533.0,United Kingdom,320.25,2010-06
16684,2009-12-07 12:56:00,2011-12-05 14:06:00,55,104810,147142.77,2675.3230909090908,1905.6363636363637,13.054545454545455,Wholesale,,,,,,,,,,
16685,2011-10-09 13:44:00,2011-10-09 13:58:00,2,396,324.24,162.12,198.0,30.0,Retail,2,1,1,211,At Risk / Lost Customer,Active,60.0,United Kingdom,324.24,2011-10
16686,2009-12-06 15:48:00,2011-10-23 13:49:00,16,3419,4881.07,305.066875,213.6875,62.625,Wholesale,,,,,,,,,,
16687,2010-11-14 11:46:00,2010-11-14 11:46:00,1,141,157.63,157.63,141.0,8.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,390.0,United Kingdom,157.63,2010-11
16688,2011-10-10 12:23:00,2011-12-08 15:24:00,4,804,1260.86,315.215,201.0,15.5,Retail,3,2,2,322,Loyal Customer,Active,0.0,United Kingdom,1260.86,2011-10
16689,2011-09-18 13:29:00,2011-09-25 11:39:00,2,330,422.59999999999997,211.29999999999998,165.0,6.5,Retail,2,1,1,211,At Risk / Lost Customer,Active,75.0,United Kingdom,422.59999999999997,2011-09
16690,2010-09-14 15:00:00,2011-09-28 15:02:00,4,209,353.03,88.2575,52.25,4.75,Retail,2,2,1,221,Average Customer,Active,71.0,United Kingdom,353.03,2010-09
16691,2010-05-27 14:55:00,2010-10-17 15:03:00,2,92,178.83,89.415,46.0,5.5,Retail,1,1,1,111,At Risk / Lost Customer,Churned,417.0,United Kingdom,178.83,2010-05
16692,2010-09-24 11:31:00,2011-03-28 14:46:00,4,878,1914.6999999999998,478.67499999999995,219.5,1.25,Retail,2,2,3,223,Loyal Customer,Churned,255.0,United Kingdom,1914.6999999999998,2010-09
16693,2010-02-21 12:42:00,2011-10-02 11:10:00,5,658,1179.48,235.89600000000002,131.6,32.4,Retail,2,2,2,222,Average Customer,Active,68.0,United Kingdom,1179.48,2010-02
16694,2009-12-16 15:45:00,2009-12-16 15:45:00,1,26,98.30000000000001,98.30000000000001,26.0,3.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,722.0,United Kingdom,98.30000000000001,2009-12
16695,2010-05-27 12:24:00,2010-05-27 12:36:00,2,184,191.9,95.95,92.0,15.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,561.0,United Kingdom,191.9,2010-05
16696,2011-04-05 15:20:00,2011-07-27 14:23:00,4,146,657.9000000000001,164.47500000000002,36.5,2.5,Retail,2,2,2,222,Average Customer,Active,134.0,United Kingdom,657.9000000000001,2011-04
16697,2011-04-12 17:12:00,2011-04-12 17:12:00,1,27,112.75,112.75,27.0,20.0,Retail,2,1,1,211,At Risk / Lost Customer,Churned,240.0,United Kingdom,112.75,2011-04
16698,2011-03-31 13:33:00,2011-04-27 10:52:00,2,840,1998.0,999.0,420.0,2.5,Retail,2,1,3,213,Average Customer,Churned,226.0,United Kingdom,1998.0,2011-03
16699,2009-12-04 13:31:00,2010-11-24 14:38:00,7,640,994.6,142.0857142857143,91.42857142857143,8.571428571428571,Retail,1,3,2,132,Average Customer,Churned,379.0,United Kingdom,994.6,2009-12
16700,2009-12-02 10:51:00,2011-12-01 11:00:00,25,6644,8830.77,353.23080000000004,265.76,20.6,Retail,3,3,3,333,Best Customer,Active,8.0,United Kingdom,8830.77,2009-12
16701,2009-12-01 19:19:00,2011-12-01 11:10:00,26,11046,9916.73,381.4126923076923,424.84615384615387,10.538461538461538,Retail,3,3,3,333,Best Customer,Active,8.0,United Kingdom,9916.73,2009-12
16702,2009-12-07 16:40:00,2010-10-20 14:10:00,4,692,1110.83,277.7075,173.0,22.75,Retail,1,2,2,122,Average Customer,Churned,414.0,United Kingdom,1110.83,2009-12
16704,2010-02-05 14:14:00,2010-03-31 14:02:00,2,433,664.16,332.08,216.5,25.5,Retail,1,1,2,112,At Risk / Lost Customer,Churned,617.0,United Kingdom,664.16,2010-02
16705,2009-12-09 13:34:00,2011-12-09 12:08:00,42,22302,43515.051,1036.072642857143,531.0,16.452380952380953,Wholesale,,,,,,,,,,
16706,2011-08-17 15:53:00,2011-11-02 13:50:00,3,249,531.35,177.11666666666667,83.0,40.666666666666664,Retail,3,2,2,322,Loyal Customer,Active,36.0,United Kingdom,531.35,2011-08
16707,2010-03-09 15:16:00,2010-11-04 14:39:00,4,396,533.41,133.3525,99.0,16.25,Retail,1,2,2,122,Average Customer,Churned,399.0,United Kingdom,533.41,2010-03
16708,2011-10-25 12:20:00,2011-10-25 12:20:00,1,285,656.63,656.63,285.0,27.0,Retail,2,1,2,212,Average Customer,Active,45.0,United Kingdom,656.63,2011-10
16709,2009-12-09 13:16:00,2011-09-16 10:56:00,14,3261,9056.01,646.8578571428571,232.92857142857142,21.214285714285715,Retail,2,3,3,233,Loyal Customer,Active,84.0,United Kingdom,9056.01,2009-12
16710,2009-12-04 13:41:00,2011-11-20 14:50:00,22,4174,5921.35,269.15227272727276,189.72727272727272,40.59090909090909,Retail,3,3,3,333,Best Customer,Active,18.0,United Kingdom,5921.35,2009-12
16711,2009-12-02 13:22:00,2011-12-06 16:32:00,9,1212,2868.48,318.72,134.66666666666666,3.6666666666666665,Retail,3,3,3,333,Best Customer,Active,2.0,United Kingdom,2868.48,2009-12
16712,2010-11-03 15:45:00,2011-11-30 13:48:00,13,2074,4232.87,325.6053846153846,159.53846153846155,38.53846153846154,Retail,3,3,3,333,Best Customer,Active,8.0,United Kingdom,4232.87,2010-11
16713,2009-12-15 12:49:00,2011-11-21 12:36:00,32,8482,14115.56,441.11125,265.0625,39.4375,Retail,3,3,3,333,Best Customer,Active,18.0,United Kingdom,14115.56,2009-12
16714,2010-02-07 11:17:00,2011-05-05 11:09:00,4,828,1497.33,374.3325,207.0,25.0,Retail,2,2,3,223,Loyal Customer,Churned,218.0,United Kingdom,1497.33,2010-02
16715,2010-05-26 12:35:00,2011-09-22 18:15:00,2,1174,625.52,312.76,587.0,14.0,Wholesale,,,,,,,,,,
16716,2010-03-19 11:05:00,2011-03-18 10:03:00,3,912,2149.6800000000003,716.5600000000001,304.0,2.6666666666666665,Retail,2,2,3,223,Loyal Customer,Churned,266.0,United Kingdom,2149.6800000000003,2010-03
16717,2009-12-07 15:55:00,2011-11-16 12:16:00,14,3145,6663.68,475.9771428571429,224.64285714285714,25.0,Retail,3,3,3,333,Best Customer,Active,23.0,United Kingdom,6663.68,2009-12
16718,2009-12-06 13:07:00,2010-12-05 13:03:00,5,1924,3006.08,601.216,384.8,33.6,Retail,1,2,3,123,Average Customer,Churned,368.0,United Kingdom,3006.08,2009-12
16719,2009-12-13 10:59:00,2011-11-25 09:27:00,14,2356,3513.62,250.97285714285712,168.28571428571428,27.714285714285715,Retail,3,3,3,333,Best Customer,Active,14.0,United Kingdom,3513.62,2009-12
16720,2009-12-17 17:54:00,2011-11-13 16:22:00,3,460,758.74,252.91333333333333,153.33333333333334,45.666666666666664,Retail,3,2,2,322,Loyal Customer,Active,25.0,United Kingdom,758.74,2009-12
16721,2011-03-22 16:08:00,2011-03-22 16:08:00,1,172,292.47,292.47,172.0,37.0,Retail,2,1,1,211,At Risk / Lost Customer,Churned,261.0,United Kingdom,292.47,2011-03
16722,2009-12-03 19:23:00,2011-11-22 13:28:00,22,7986,8189.56,372.25272727272727,363.0,17.181818181818183,Retail,3,3,3,333,Best Customer,Active,16.0,United Kingdom,8189.56,2009-12
16723,2009-12-04 13:23:00,2011-09-09 13:01:00,4,958,1231.36,307.84,239.5,27.5,Retail,2,2,2,222,Average Customer,Active,90.0,United Kingdom,1231.36,2009-12
16724,2010-10-31 11:40:00,2010-10-31 11:40:00,1,69,147.35,147.35,69.0,17.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,404.0,United Kingdom,147.35,2010-10
16725,2009-12-13 15:54:00,2011-02-10 16:52:00,14,700,1688.26,120.59,50.0,24.071428571428573,Retail,1,3,3,133,Loyal Customer,Churned,301.0,United Kingdom,1688.26,2009-12
16726,2010-10-24 16:09:00,2011-11-13 14:53:00,7,1323,2063.88,294.84000000000003,189.0,34.0,Retail,3,3,3,333,Best Customer,Active,25.0,United Kingdom,2063.88,2010-10
16727,2010-01-20 10:48:00,2010-12-10 13:48:00,4,1066,1377.77,344.4425,266.5,48.25,Retail,1,2,2,122,Average Customer,Churned,363.0,United Kingdom,1377.77,2010-01
16728,2011-03-20 13:28:00,2011-10-24 14:36:00,4,671,1048.28,262.07,167.75,65.0,Wholesale,,,,,,,,,,
16729,2011-04-12 14:22:00,2011-11-01 14:29:00,21,5722,7205.33,343.11095238095237,272.4761904761905,30.857142857142858,Retail,3,3,3,333,Best Customer,Active,37.0,United Kingdom,7205.33,2011-04
16730,2011-01-24 14:01:00,2011-10-18 14:11:00,3,994,743.11,247.70333333333335,331.3333333333333,26.333333333333332,Retail,2,2,2,222,Average Customer,Active,51.0,United Kingdom,743.11,2011-01
16731,2010-03-01 15:05:00,2010-03-01 15:05:00,1,124,170.3,170.3,124.0,40.0,Retail,1,1,1,111,At Risk / Lost Customer,Churned,647.0,United Kingdom,170.3,2010-03
